gender,age,under_30,senior_citizen,number_of_dependents,married,city,zip_code,total_population,phone_service,internet_service,online_security,online_backup,device_protection,premium_tech_support,streaming_tv,streaming_movies,streaming_music,internet_type,contract,paperless_billing,payment_method,monthly_ charges,avg_monthly_long_distance_charges,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,tenure,internet_service,phone_service,multiple_lines,avg_monthly_gb_download,unlimited_data,offer,referred_a_friend,number_of_referrals,customer_status,churn_reason,churn_value
Female,32,No,No,2,Yes,Angelus Oaks,92305,301,No,Yes,Yes,No,No,No,No,No,No,DSL,Month-to-Month,Yes,Electronic check,29.6,0.0,346.45,27.24,0,0.0,319.21,11,Yes,No,No,17,Yes,No,Yes,1,Stayed,Don't know,0
Male,28,Yes,No,3,No,Granada Hills,91344,48867,Yes,No,No,No,No,No,No,No,No,,Month-to-Month,No,Bank transfer (automatic),19.45,1.95,159.2,0.0,0,15.6,174.8,8,No,Yes,No,0,No,No,No,0,Stayed,Don't know,0
Female,75,No,Yes,0,No,Butte City,95920,303,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Fiber Optic,Month-to-Month,Yes,Electronic check,99.55,47.39,3734.25,0.0,0,1800.82,5535.07,38,Yes,Yes,Yes,2,Yes,Offer C,No,0,Churned,Service dissatisfaction,1
Male,44,No,No,1,Yes,Orange,92868,23172,Yes,No,No,No,No,No,No,No,No,,Month-to-Month,No,Mailed check,20.8,44.54,635.9,46.07,0,1514.36,2104.19,34,No,Yes,No,0,No,Offer C,Yes,1,Stayed,Don't know,0
Male,32,No,No,3,Yes,Clearlake,95422,13485,Yes,No,No,No,No,No,No,No,No,,Two Year,No,Mailed check,20.2,31.7,387.4,0.0,0,602.3,989.7,19,No,Yes,No,0,No,No,Yes,3,Stayed,Don't know,0
Female,77,No,Yes,0,Yes,Santa Monica,90404,19975,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Fiber Optic,Two Year,Yes,Electronic check,113.65,35.39,7714.65,24.36,0,2477.3,10167.59,70,Yes,Yes,Yes,25,Yes,No,Yes,7,Stayed,Don't know,0
Female,64,No,No,0,Yes,Calimesa,92320,7334,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic,Month-to-Month,Yes,Electronic check,68.95,21.65,68.95,0.0,0,21.65,90.6,1,Yes,Yes,No,13,Yes,Offer E,Yes,1,Churned,Limited range of services,1
Male,27,Yes,No,0,No,Lockeford,95237,3205,Yes,Yes,No,No,No,No,No,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Electronic check,79.9,43.06,324.3,0.0,0,172.24,496.54,4,Yes,Yes,No,46,Yes,Offer E,No,0,Churned,Competitor had better devices,1
Female,25,Yes,No,0,No,North Palm Springs,92258,732,Yes,No,No,No,No,No,No,No,No,,Two Year,No,Bank transfer (automatic),20.65,19.23,1020.75,19.32,0,980.73,1982.16,51,No,Yes,No,0,No,Offer B,No,0,Stayed,Don't know,0
Female,51,No,No,0,Yes,Maywood,90270,28094,Yes,Yes,Yes,No,No,No,Yes,No,No,DSL,One Year,Yes,Bank transfer (automatic),62.15,24.53,2215.45,0.0,0,858.55,3074.0,35,Yes,Yes,No,30,Yes,Offer C,Yes,1,Stayed,Don't know,0
Male,62,No,No,0,No,Sherman Oaks,91423,29387,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Credit card (automatic),89.9,31.97,2723.15,0.0,0,959.1,3682.25,30,Yes,Yes,Yes,2,Yes,No,No,0,Stayed,Don't know,0
Female,54,No,No,0,Yes,Ducor,93218,823,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Electronic check,90.25,9.88,743.75,0.0,0,79.04,822.79,8,Yes,Yes,Yes,4,No,Offer E,Yes,4,Stayed,Don't know,0
Female,55,No,No,0,Yes,Wishon,93669,327,No,Yes,No,No,No,No,No,No,No,DSL,Month-to-Month,Yes,Electronic check,25.15,0.0,99.95,0.0,0,0.0,99.95,4,Yes,No,No,29,Yes,No,Yes,1,Stayed,Don't know,0
Female,25,Yes,No,0,No,Lynwood,90262,69850,Yes,No,No,No,No,No,No,No,No,,One Year,Yes,Mailed check,19.3,45.42,185.2,0.0,0,454.2,639.4,10,No,Yes,No,0,No,Offer D,No,0,Stayed,Don't know,0
Male,22,Yes,No,2,Yes,Aliso Viejo,92656,41237,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Fiber Optic,One Year,Yes,Credit card (automatic),104.9,41.18,7537.5,0.0,0,2964.96,10502.46,72,Yes,Yes,Yes,52,Yes,No,Yes,9,Stayed,Don't know,0
Male,72,No,Yes,0,No,Los Angeles,90044,87383,Yes,Yes,No,No,No,No,No,No,No,Cable,Month-to-Month,Yes,Electronic check,44.7,41.43,93.7,0.0,0,82.86,176.56,2,Yes,Yes,No,20,Yes,Offer E,No,0,Churned,Competitor offered more data,1
Female,51,No,No,0,No,Long Beach,90810,35656,Yes,Yes,No,Yes,No,No,No,No,No,Fiber Optic,Month-to-Month,Yes,Electronic check,79.15,33.44,1676.95,0.0,0,769.12,2446.07,23,Yes,Yes,Yes,11,Yes,Offer D,No,0,Churned,Competitor had better devices,1
Male,38,No,No,1,Yes,Los Angeles,90034,58218,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic,One Year,Yes,Bank transfer (automatic),103.4,36.21,5236.4,0.0,0,1810.5,7046.9,50,Yes,Yes,No,22,Yes,No,Yes,2,Stayed,Don't know,0
Female,43,No,No,2,Yes,Temecula,92592,46171,Yes,No,No,No,No,No,No,No,No,,Two Year,No,Bank transfer (automatic),19.85,16.84,1326.35,0.0,0,1195.64,2521.99,71,No,Yes,No,0,No,No,Yes,2,Stayed,Don't know,0
Female,46,No,No,0,No,Clovis,93612,33856,Yes,Yes,No,Yes,No,No,No,No,No,Fiber Optic,Month-to-Month,Yes,Credit card (automatic),81.0,49.5,818.05,0.0,0,495.0,1313.05,10,Yes,Yes,Yes,19,Yes,Offer D,No,0,Churned,Attitude of support person,1
Female,21,Yes,No,0,No,Silverado,92676,1859,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Electronic check,100.2,11.73,2983.8,0.0,0,351.9,3335.7,30,Yes,Yes,Yes,82,Yes,Offer C,No,0,Churned,Service dissatisfaction,1
Male,29,Yes,No,0,Yes,Farmersville,93223,8644,Yes,Yes,No,Yes,No,No,No,No,No,Fiber Optic,Month-to-Month,Yes,Bank transfer (automatic),80.15,26.03,2265.25,0.0,0,754.87,3020.12,29,Yes,Yes,Yes,47,Yes,Offer C,Yes,1,Churned,Attitude of support person,1
Female,69,No,Yes,0,No,Desert Hot Springs,92241,5529,Yes,Yes,Yes,No,No,No,No,No,No,Fiber Optic,Month-to-Month,Yes,Electronic check,79.15,11.82,1520.9,0.0,0,236.4,1757.3,20,Yes,Yes,Yes,5,Yes,No,No,0,Churned,Attitude of support person,1
Male,32,No,No,0,No,Avery,95224,115,No,Yes,No,No,No,No,No,No,No,DSL,Month-to-Month,No,Mailed check,25.15,0.0,476.8,0.0,0,0.0,476.8,18,Yes,No,No,8,Yes,No,No,0,Stayed,Don't know,0
Female,25,Yes,No,3,Yes,Calipatria,92233,7857,Yes,Yes,Yes,No,No,No,Yes,No,No,Fiber Optic,Month-to-Month,No,Electronic check,89.6,48.49,2901.8,0.0,0,1551.68,4453.48,32,Yes,Yes,Yes,82,Yes,No,Yes,6,Stayed,Don't know,0
Female,25,Yes,No,2,Yes,Little River,95456,882,Yes,No,No,No,No,No,No,No,No,,Two Year,Yes,Credit card (automatic),20.1,22.05,1326.25,0.0,0,1587.6,2913.85,72,No,Yes,No,0,No,No,Yes,6,Stayed,Don't know,0
Male,38,No,No,0,Yes,Los Angeles,90021,3012,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic,Two Year,Yes,Bank transfer (automatic),103.75,16.5,7346.2,0.0,130,1188.0,8664.2,72,Yes,Yes,Yes,22,No,No,Yes,8,Stayed,Don't know,0
Female,60,No,No,0,No,Sacramento,95831,42832,Yes,Yes,No,Yes,Yes,No,No,No,No,Fiber Optic,Month-to-Month,Yes,Electronic check,84.45,21.88,1058.6,0.0,0,284.44,1343.04,13,Yes,Yes,Yes,4,Yes,No,No,0,Churned,Long distance charges,1
Male,75,No,Yes,0,No,Berkeley,94704,21205,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Fiber Optic,Month-to-Month,Yes,Electronic check,100.6,40.45,819.4,0.0,0,323.6,1143.0,8,Yes,Yes,Yes,29,Yes,Offer E,No,0,Churned,Attitude of support person,1
Male,64,No,No,0,No,Fresno,93705,35451,Yes,Yes,No,No,No,No,No,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Electronic check,84.8,8.31,2043.45,0.0,0,207.75,2251.2,25,Yes,Yes,Yes,22,Yes,Offer C,No,0,Churned,Extra data charges,1
Female,77,No,Yes,0,No,San Francisco,94127,20643,Yes,Yes,Yes,Yes,No,No,No,No,No,Fiber Optic,One Year,No,Electronic check,81.7,23.43,1820.9,29.88,0,515.46,2306.48,22,Yes,Yes,No,22,Yes,No,No,0,Stayed,Don't know,0
Male,49,No,No,0,Yes,San Jose,95148,44103,Yes,No,No,No,No,No,No,No,No,,Two Year,No,Electronic check,20.25,45.75,835.5,0.0,0,1921.5,2757.0,42,No,Yes,No,0,No,No,Yes,10,Stayed,Don't know,0
Female,59,No,No,0,No,Mccloud,96057,1586,No,Yes,Yes,Yes,Yes,Yes,No,No,No,DSL,One Year,No,Credit card (automatic),43.7,0.0,2696.55,0.0,0,0.0,2696.55,61,Yes,No,No,8,Yes,Offer B,No,0,Stayed,Don't know,0
Male,23,Yes,No,2,No,Mountain View,94041,13483,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,DSL,One Year,Yes,Mailed check,72.1,10.11,2495.15,0.0,0,353.85,2849.0,35,Yes,Yes,No,73,Yes,No,No,0,Stayed,Don't know,0
Female,50,No,No,0,No,O Neals,93645,173,Yes,Yes,No,Yes,No,No,No,No,No,Fiber Optic,Month-to-Month,No,Credit card (automatic),74.8,18.57,2971.7,0.0,0,742.8,3714.5,40,Yes,Yes,No,15,Yes,Offer B,No,0,Stayed,Don't know,0
Male,66,No,Yes,0,Yes,Moss Landing,95039,899,Yes,Yes,No,No,No,No,Yes,No,No,Fiber Optic,Month-to-Month,Yes,Electronic check,86.05,38.78,86.05,0.0,0,38.78,124.83,1,Yes,Yes,Yes,23,Yes,No,No,0,Churned,Competitor had better devices,1
Female,28,Yes,No,3,Yes,Los Angeles,90032,46960,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Cable,Two Year,Yes,Bank transfer (automatic),83.3,24.48,6042.7,0.0,80,1762.56,7885.26,72,Yes,Yes,Yes,69,No,No,Yes,3,Stayed,Don't know,0
Female,70,No,Yes,2,Yes,Shasta,96087,528,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Fiber Optic,One Year,Yes,Credit card (automatic),110.6,44.38,7210.85,0.0,0,2929.08,10139.93,66,Yes,Yes,Yes,28,Yes,No,Yes,1,Stayed,Don't know,0
Male,45,No,No,0,No,Glendale,91208,16910,Yes,Yes,No,Yes,No,No,No,No,No,DSL,Month-to-Month,Yes,Mailed check,51.8,3.94,1023.85,0.0,0,78.8,1102.65,20,Yes,Yes,No,18,Yes,Offer D,No,0,Stayed,Don't know,0
Female,30,No,No,2,Yes,Inglewood,90301,37527,Yes,Yes,No,Yes,No,No,No,No,No,Fiber Optic,Month-to-Month,Yes,Credit card (automatic),79.95,49.85,1267.95,0.0,0,797.6,2065.55,16,Yes,Yes,Yes,69,Yes,Offer D,Yes,1,Stayed,Don't know,0
Female,57,No,No,0,No,Los Angeles,90014,3524,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Cable,Month-to-Month,No,Bank transfer (automatic),96.05,6.18,4399.5,0.0,80,284.28,4763.78,46,Yes,Yes,Yes,8,No,No,No,0,Churned,Extra data charges,1
Female,80,No,Yes,0,Yes,Penngrove,94951,3777,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Fiber Optic,Two Year,Yes,Electronic check,112.4,15.23,8046.85,0.0,0,1096.56,9143.41,72,Yes,Yes,Yes,2,Yes,Offer A,Yes,5,Stayed,Don't know,0
Male,62,No,No,2,No,Korbel,95550,155,Yes,No,No,No,No,No,No,No,No,,Month-to-Month,Yes,Credit card (automatic),24.1,14.48,439.2,0.0,0,275.12,714.32,19,No,Yes,Yes,0,No,Offer D,No,0,Stayed,Don't know,0
Male,43,No,No,0,Yes,Mountain Ranch,95246,1692,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Fiber Optic,Month-to-Month,No,Credit card (automatic),94.65,40.49,2649.15,0.0,0,1174.21,3823.36,29,Yes,Yes,No,15,Yes,No,Yes,1,Churned,Don't know,1
Male,65,No,Yes,0,Yes,Parker Dam,92267,131,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic,One Year,Yes,Bank transfer (automatic),103.15,16.65,6792.45,0.0,0,1082.25,7874.7,65,Yes,Yes,Yes,5,Yes,No,Yes,1,Stayed,Don't know,0
Male,66,No,Yes,0,Yes,Coulterville,95311,2271,Yes,Yes,Yes,Yes,No,No,No,No,No,Fiber Optic,Month-to-Month,No,Bank transfer (automatic),83.85,44.9,5588.8,0.0,0,3008.3,8597.1,67,Yes,Yes,Yes,20,Yes,No,Yes,10,Stayed,Don't know,0
Male,59,No,No,0,No,Ceres,95307,32881,Yes,Yes,No,No,No,Yes,No,No,No,DSL,Two Year,Yes,Bank transfer (automatic),49.8,3.93,1971.15,0.0,0,153.27,2124.42,39,Yes,Yes,No,15,Yes,Offer C,No,0,Stayed,Don't know,0
Female,56,No,No,0,Yes,Los Angeles,90032,46960,Yes,No,No,No,No,No,No,No,No,,Two Year,No,Credit card (automatic),25.0,39.98,1849.2,0.0,0,2878.56,4727.76,72,No,Yes,Yes,0,No,No,Yes,7,Stayed,Don't know,0
Female,54,No,No,0,No,Torrance,90504,31678,No,Yes,Yes,No,Yes,Yes,No,No,No,Cable,Two Year,No,Mailed check,41.9,0.0,1875.25,0.0,0,0.0,1875.25,47,Yes,No,No,23,Yes,Offer B,No,0,Stayed,Don't know,0
Female,35,No,No,0,Yes,Oakley,94561,27607,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Fiber Optic,One Year,Yes,Bank transfer (automatic),100.15,36.62,6643.5,0.0,0,2380.3,9023.8,65,Yes,Yes,Yes,6,Yes,Offer B,Yes,8,Stayed,Don't know,0
Female,67,No,Yes,0,No,Sierra Madre,91024,10558,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Fiber Optic,Two Year,No,Electronic check,104.75,27.64,5841.35,36.52,0,1547.84,7352.67,56,Yes,Yes,Yes,7,Yes,No,No,0,Stayed,Don't know,0
Female,65,No,Yes,0,No,San Francisco,94121,42476,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Electronic check,86.0,28.82,86.0,0.0,0,28.82,114.82,1,Yes,Yes,No,22,Yes,Offer E,No,0,Churned,Competitor made better offer,1
Female,80,No,Yes,1,Yes,Whittier,90602,26265,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic,Month-to-Month,Yes,Electronic check,76.5,6.33,2868.15,0.0,0,234.21,3102.36,37,Yes,Yes,Yes,14,Yes,Offer C,Yes,1,Churned,Extra data charges,1
Female,30,No,No,0,No,Modesto,95355,47613,Yes,Yes,No,No,No,No,No,No,No,DSL,Month-to-Month,Yes,Bank transfer (automatic),44.9,41.78,44.9,0.0,0,41.78,86.68,1,Yes,Yes,No,59,Yes,Offer E,No,0,Churned,Lack of self-service on Website,1
Female,77,No,Yes,0,No,Chula Vista,91911,71126,Yes,Yes,No,No,No,No,Yes,Yes,No,Fiber Optic,One Year,Yes,Electronic check,89.35,8.06,567.8,0.0,0,48.36,616.16,6,Yes,Yes,No,19,Yes,Offer E,No,0,Stayed,Don't know,0
Female,80,No,Yes,0,No,Fremont,94536,66543,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,DSL,Two Year,No,Bank transfer (automatic),73.25,37.3,4054.2,17.16,0,2088.8,6125.84,56,Yes,Yes,Yes,8,Yes,No,No,0,Stayed,Don't know,0
Male,56,No,No,1,Yes,Oxnard,93035,25322,Yes,Yes,No,No,Yes,No,Yes,No,No,Fiber Optic,One Year,Yes,Electronic check,85.05,14.41,3355.65,38.15,0,576.4,3893.9,40,Yes,Yes,No,22,Yes,No,Yes,5,Stayed,Don't know,0
Male,33,No,No,0,Yes,Oakland,94606,41876,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Electronic check,89.15,15.74,413.25,0.0,0,78.7,491.95,5,Yes,Yes,Yes,28,Yes,Offer E,Yes,8,Stayed,Don't know,0
Male,25,Yes,No,0,No,Miramonte,93641,571,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Fiber Optic,Two Year,Yes,Credit card (automatic),104.0,12.19,7250.15,0.0,0,853.3,8103.45,70,Yes,Yes,Yes,42,Yes,Offer A,No,0,Churned,Attitude of service provider,1
Female,74,No,Yes,0,No,Los Angeles,90065,47534,Yes,Yes,No,No,Yes,No,No,No,No,Fiber Optic,Two Year,No,Electronic check,73.85,46.65,196.4,0.0,0,139.95,336.35,3,Yes,Yes,No,25,Yes,No,No,0,Joined,Don't know,0
Male,49,No,No,4,Yes,Torrance,90502,17058,Yes,Yes,Yes,Yes,No,Yes,No,No,No,DSL,Two Year,No,Mailed check,59.5,42.55,130.5,0.0,0,85.1,215.6,2,Yes,Yes,No,53,Yes,Offer E,Yes,8,Joined,Don't know,0
Female,31,No,No,0,No,Los Angeles,90024,44150,Yes,Yes,No,No,No,No,No,No,No,DSL,Month-to-Month,Yes,Electronic check,44.1,4.41,44.1,0.0,0,4.41,48.51,1,Yes,Yes,No,30,Yes,Offer E,No,0,Churned,Competitor made better offer,1
Female,58,No,No,0,Yes,Vacaville,95687,63157,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Cable,Two Year,Yes,Credit card (automatic),55.5,0.0,3166.9,0.0,0,0.0,3166.9,58,Yes,No,No,11,Yes,Offer B,Yes,1,Stayed,Don't know,0
Male,34,No,No,0,No,Ripon,95366,12646,Yes,Yes,Yes,No,No,No,No,No,No,Fiber Optic,Month-to-Month,Yes,Credit card (automatic),73.75,30.06,956.65,0.0,0,390.78,1347.43,13,Yes,Yes,No,5,Yes,No,No,0,Stayed,Don't know,0
Male,27,Yes,No,0,No,San Jose,95128,32804,Yes,No,No,No,No,No,No,No,No,,Month-to-Month,No,Electronic check,20.0,39.39,185.4,0.0,0,393.9,579.3,10,No,Yes,No,0,No,No,No,0,Stayed,Don't know,0
Male,77,No,Yes,2,Yes,Durham,95938,3524,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Fiber Optic,One Year,Yes,Electronic check,116.25,3.27,7862.25,0.0,0,215.82,8078.07,66,Yes,Yes,Yes,10,Yes,No,No,0,Stayed,Don't know,0
Male,37,No,No,0,Yes,San Rafael,94901,40239,Yes,Yes,No,No,No,No,No,Yes,Yes,Fiber Optic,One Year,Yes,Electronic check,80.9,46.18,4557.5,0.0,0,2586.08,7143.58,56,Yes,Yes,No,24,Yes,No,Yes,3,Stayed,Don't know,0
Female,70,No,Yes,0,No,Selma,93662,26213,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic,Month-to-Month,Yes,Electronic check,69.65,31.13,69.65,0.0,0,31.13,100.78,1,Yes,Yes,No,5,Yes,No,No,0,Churned,Attitude of service provider,1
Female,44,No,No,0,Yes,Desert Hot Springs,92241,5529,No,Yes,Yes,Yes,Yes,Yes,No,No,No,DSL,Two Year,Yes,Bank transfer (automatic),47.6,0.0,3377.8,0.0,0,0.0,3377.8,71,Yes,No,No,16,Yes,Offer A,Yes,1,Stayed,Don't know,0
Male,22,Yes,No,0,No,Lancaster,93536,49309,Yes,Yes,Yes,Yes,No,Yes,No,No,No,DSL,One Year,Yes,Bank transfer (automatic),64.65,48.32,3665.55,0.0,0,2705.92,6371.47,56,Yes,Yes,Yes,59,Yes,Offer B,No,0,Stayed,Don't know,0
Male,64,No,No,0,No,Sunol,94586,790,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Electronic check,90.35,32.49,2238.5,0.0,0,779.76,3018.26,24,Yes,Yes,No,23,Yes,No,No,0,Churned,Competitor had better devices,1
Male,30,No,No,0,No,Elk,95432,383,Yes,No,No,No,No,No,No,No,No,,Month-to-Month,No,Mailed check,20.0,46.77,20.0,0.0,0,46.77,66.77,1,No,Yes,No,0,No,No,No,0,Churned,Attitude of service provider,1
Female,41,No,No,3,Yes,Morongo Valley,92256,3499,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,DSL,One Year,Yes,Bank transfer (automatic),75.75,16.16,4264.25,0.0,0,888.8,5153.05,55,Yes,Yes,Yes,29,Yes,Offer B,Yes,7,Stayed,Don't know,0
Male,59,No,No,1,Yes,Oakland,94621,30751,Yes,No,No,No,No,No,No,No,No,,Two Year,No,Mailed check,20.7,32.02,828.85,0.0,0,1344.84,2173.69,42,No,Yes,No,0,No,Offer B,Yes,10,Stayed,Don't know,0
Female,33,No,No,3,Yes,Buena Park,90621,33528,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Electronic check,92.15,17.75,3875.4,0.0,0,745.5,4620.9,42,Yes,Yes,No,53,Yes,No,Yes,10,Stayed,Don't know,0
Male,64,No,No,0,No,Taylorsville,95983,513,Yes,No,No,No,No,No,No,No,No,,Month-to-Month,No,Credit card (automatic),19.6,8.54,300.4,0.0,0,119.56,419.96,14,No,Yes,No,0,No,Offer D,No,0,Stayed,Don't know,0
Male,73,No,Yes,3,Yes,Oxnard,93030,79736,No,Yes,No,No,No,No,No,Yes,No,Cable,One Year,Yes,Bank transfer (automatic),34.55,0.0,362.6,0.0,0,0.0,362.6,10,Yes,No,No,53,Yes,No,Yes,1,Stayed,Don't know,0
Female,30,No,No,3,Yes,Deer Park,94576,223,Yes,No,No,No,No,No,No,No,No,,Two Year,No,Credit card (automatic),25.25,25.98,555.4,0.0,0,571.56,1126.96,22,No,Yes,Yes,0,No,Offer D,Yes,9,Stayed,Don't know,0
Male,37,No,No,0,Yes,Bodega Bay,94923,1785,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic,Month-to-Month,Yes,Bank transfer (automatic),69.75,5.99,2347.9,19.67,0,191.68,2519.91,32,Yes,Yes,No,5,Yes,No,Yes,1,Churned,Don't know,1
Male,39,No,No,0,Yes,Valley Springs,95252,11266,Yes,No,No,No,No,No,No,No,No,,Two Year,Yes,Bank transfer (automatic),20.45,36.39,790.0,0.0,0,1419.21,2209.21,39,No,Yes,No,0,No,Offer C,Yes,10,Stayed,Don't know,0
Female,80,No,Yes,0,No,Occidental,95465,1880,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Fiber Optic,Two Year,No,Credit card (automatic),101.3,36.89,5779.6,0.0,0,2102.73,7882.33,57,Yes,Yes,Yes,17,Yes,Offer B,No,0,Stayed,Don't know,0
Female,80,No,Yes,0,No,Santa Cruz,95065,8365,Yes,Yes,No,Yes,No,No,Yes,No,No,Fiber Optic,Month-to-Month,Yes,Electronic check,87.1,39.01,713.6,0.0,0,312.08,1025.68,8,Yes,Yes,No,28,Yes,No,No,0,Stayed,Don't know,0
Male,46,No,No,0,No,Alpine,91901,16486,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,DSL,One Year,No,Electronic check,71.5,18.05,4576.3,0.0,70,1137.15,5783.45,63,Yes,Yes,Yes,11,No,Offer B,No,0,Stayed,Don't know,0
Female,46,No,No,3,Yes,Paynes Creek,96075,433,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,DSL,Two Year,Yes,Bank transfer (automatic),61.45,0.0,3751.15,0.0,0,0.0,3751.15,61,Yes,No,No,26,Yes,Offer B,Yes,8,Stayed,Don't know,0
Male,40,No,No,0,No,Colusa,95932,7503,Yes,No,No,No,No,No,No,No,No,,Month-to-Month,No,Mailed check,19.8,9.66,19.8,0.0,0,9.66,29.46,1,No,Yes,No,0,No,No,No,0,Churned,Long distance charges,1
Female,29,Yes,No,0,No,Oregon House,95962,1519,Yes,No,No,No,No,No,No,No,No,,One Year,Yes,Mailed check,19.35,17.88,1033.0,29.5,0,894.0,1897.5,50,No,Yes,No,0,No,No,No,0,Stayed,Don't know,0
Male,79,No,Yes,0,Yes,San Diego,92122,34902,Yes,No,No,No,No,No,No,No,No,,Month-to-Month,No,Mailed check,19.95,29.54,214.75,0.0,0,324.94,539.69,11,No,Yes,No,0,No,No,Yes,1,Churned,Competitor made better offer,1
Male,38,No,No,3,Yes,Valley Ford,94972,66,Yes,No,No,No,No,No,No,No,No,,Two Year,No,Bank transfer (automatic),25.45,13.67,809.25,0.0,0,478.45,1287.7,35,No,Yes,Yes,0,No,No,Yes,1,Stayed,Don't know,0
Female,42,No,No,0,No,Amboy,92304,42,Yes,No,No,No,No,No,No,No,No,,Month-to-Month,Yes,Mailed check,20.15,21.59,20.15,0.0,0,21.59,41.74,1,No,Yes,No,0,No,Offer E,No,0,Churned,Attitude of support person,1
Female,39,No,No,3,Yes,Carnelian Bay,96140,1943,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,DSL,Two Year,No,Bank transfer (automatic),80.2,49.12,5714.2,0.0,0,3536.64,9250.84,72,Yes,Yes,Yes,23,Yes,No,Yes,7,Stayed,Don't know,0
Female,76,No,Yes,0,No,Half Moon Bay,94019,17929,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Fiber Optic,Month-to-Month,No,Electronic check,98.65,20.98,2862.75,0.0,0,608.42,3471.17,29,Yes,Yes,Yes,16,Yes,No,No,0,Churned,Attitude of support person,1
Male,25,Yes,No,0,No,La Canada Flintridge,91011,20200,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,DSL,One Year,No,Credit card (automatic),70.9,28.83,1964.6,0.0,0,836.07,2800.67,29,Yes,Yes,Yes,47,Yes,Offer C,No,0,Stayed,Don't know,0
Male,53,No,No,0,Yes,Lathrop,95330,10834,Yes,No,No,No,No,No,No,No,No,,Month-to-Month,No,Mailed check,19.35,31.76,126.05,0.0,0,158.8,284.85,5,No,Yes,No,0,No,Offer E,No,0,Churned,Competitor made better offer,1
Male,39,No,No,0,No,Palo Alto,94306,24492,No,Yes,No,No,Yes,No,Yes,No,No,DSL,One Year,Yes,Electronic check,41.6,0.0,470.6,0.0,0,0.0,470.6,11,Yes,No,No,5,Yes,No,No,0,Churned,Competitor offered higher download speeds,1
Male,49,No,No,0,Yes,Los Angeles,90046,49839,Yes,Yes,No,Yes,No,Yes,Yes,No,No,DSL,One Year,Yes,Electronic check,70.7,48.45,3770.0,0.0,0,2616.3,6386.3,54,Yes,Yes,Yes,28,Yes,No,Yes,3,Stayed,Don't know,0
Female,70,No,Yes,0,No,Buttonwillow,93206,2078,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Fiber Optic,One Year,Yes,Bank transfer (automatic),89.85,47.72,4287.2,0.0,0,2338.28,6625.48,49,Yes,Yes,No,21,Yes,No,No,0,Stayed,Don't know,0
Male,76,No,Yes,0,Yes,Tahoma,96142,1291,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic,Two Year,No,Credit card (automatic),109.7,27.74,7898.45,0.0,0,1997.28,9895.73,72,Yes,Yes,Yes,3,Yes,No,Yes,5,Stayed,Don't know,0
